Date,SPX,SVX,SGX,M1USSC,MZUSSV,MZUSSG,S5FINL,S53NRS,S5MATR,S5INDU,S5INFT,S5COND,S5HLTH,S5TELS,S5CONS,S5RLST,S5UTIL
2011-12-07,1261.01,572.83,681.46,209.76,1773.61,2317.51,178.73,525.03,217.81,291.87,420.79,311.28,391.41,126.14,328.31,125.51,176.62
2011-12-08,1234.35,558.73,669.16,203.77,1717.58,2252.53,172.1,511.58,211.27,285.09,414.48,304.94,384.53,123.92,325.01,122.61,174.02
2011-12-09,1255.19,568.69,679.9,209.28,1764.59,2319.36,176.04,522.91,213.67,291.4,421.06,309.8,389.84,125.1,328.12,125.31,176.45
2011-12-12,1236.47,559.0,671.04,205.73,1734.88,2281.04,171.49,510.61,208.95,286.17,414.93,308.87,385.32,124.76,325.64,122.62,174.76
2011-12-13,1225.73,554.94,664.37,201.79,1702.97,2233.54,168.96,507.98,205.38,282.91,411.13,302.78,384.75,124.65,324.67,121.36,175.71
2011-12-14,1211.82,549.53,655.89,198.58,1682.74,2190.37,168.45,494.18,202.96,279.75,404.03,299.19,383.91,123.86,322.99,122.16,174.29
2011-12-15,1215.75,552.23,657.04,200.37,1702.18,2208.83,168.45,493.02,204.25,281.68,402.68,299.72,388.24,124.13,326.15,123.81,176.64
2011-12-16,1219.66,554.31,658.83,202.2,1715.33,2231.58,169.32,497.4,205.68,282.99,403.63,300.11,388.29,124.69,326.39,124.77,176.09
2011-12-19,1205.35,545.44,653.46,198.57,1682.47,2191.7,165.37,489.2,201.79,279.92,399.23,296.44,387.11,123.77,325.01,123.35,174.68
2011-12-20,1241.31,563.04,671.63,206.15,1748.05,2278.58,171.7,508.52,209.7,289.46,411.46,304.75,395.22,126.1,331.12,127.6,178.36
2011-12-21,1243.72,566.41,670.66,206.7,1759.99,2278.61,172.7,514.42,210.34,290.08,403.44,305.79,398.14,126.64,334.76,127.94,181.0
2011-12-22,1254.0,573.2,674.12,208.55,1775.61,2295.29,176.24,520.29,212.27,292.49,407.44,306.7,400.49,127.68,333.94,129.94,181.15
2011-12-23,1265.33,578.27,680.32,209.61,1782.59,2305.92,177.55,524.47,214.31,295.17,411.76,310.1,403.68,128.89,336.96,130.61,182.4
2011-12-27,1265.43,577.01,681.67,210.3,1787.43,2317.14,176.34,525.49,214.29,294.65,412.3,310.71,404.12,129.33,336.82,131.27,183.83
2011-12-28,1249.64,568.91,674.06,206.25,1750.98,2270.89,173.53,515.62,209.48,290.37,407.99,307.01,399.33,128.46,335.11,129.49,182.73
2011-12-29,1263.02,575.85,680.43,208.97,1775.92,2299.09,176.33,521.62,211.78,294.01,411.76,310.27,403.13,129.57,337.43,130.75,184.18
2011-12-30,1257.61,573.26,677.63,207.98,1765.43,2290.14,175.23,520.81,211.71,292.32,409.93,308.58,401.9,129.82,335.54,130.15,182.98
2012-01-03,1277.06,584.24,686.02,210.6,1794.1,2315.46,180.06,534.38,217.95,298.41,416.83,311.47,407.47,129.91,335.68,130.97,179.86
2012-01-04,1277.3,584.35,686.15,209.59,1785.96,2301.09,179.12,535.16,219.26,299.86,417.91,313.71,405.21,129.19,334.97,128.75,178.88
2012-01-05,1281.06,586.81,687.43,211.17,1797.87,2318.58,181.61,531.91,219.99,299.74,420.04,315.99,406.11,128.54,334.36,129.94,179.14
2012-01-06,1277.81,584.93,686.07,210.92,1794.98,2314.12,180.58,529.04,219.81,299.54,420.5,316.53,406.4,126.28,332.16,129.31,178.12
2012-01-09,1280.7,587.58,686.32,212.02,1803.06,2325.42,181.49,532.06,220.31,301.79,419.42,316.51,407.3,126.22,332.64,129.02,178.45
2012-01-10,1292.08,594.02,691.2,214.87,1828.64,2354.45,185.06,535.89,224.23,305.88,421.34,318.45,410.85,126.78,333.88,130.83,178.69
2012-01-11,1292.48,595.77,689.85,215.7,1834.26,2364.0,186.88,528.84,226.49,306.8,422.2,318.83,410.79,127.7,331.81,131.93,177.95
2012-01-12,1295.5,597.67,690.97,216.44,1839.52,2373.66,187.67,524.36,229.9,309.48,423.86,319.82,411.66,128.07,331.6,131.14,177.6
2012-01-13,1289.09,593.66,688.6,214.88,1824.79,2355.7,186.16,522.47,228.45,307.18,420.84,318.87,410.02,127.96,331.28,131.63,177.35
2012-01-17,1293.67,594.16,692.63,215.27,1827.08,2362.29,184.71,526.3,229.71,308.38,423.64,320.35,412.75,128.48,332.65,132.52,177.4
2012-01-18,1308.04,601.81,699.28,218.99,1856.91,2406.97,187.79,534.25,232.31,311.29,430.55,325.35,414.83,128.92,332.73,133.34,177.35
2012-01-19,1314.5,604.86,702.66,220.31,1864.06,2423.57,189.42,536.43,232.3,314.07,433.45,328.39,414.89,129.11,333.32,134.09,175.86
2012-01-20,1315.38,606.67,701.74,220.54,1872.17,2421.32,190.73,537.0,231.6,312.93,434.49,325.88,415.08,129.31,334.11,134.4,176.29
2012-01-23,1316.0,606.93,702.1,220.32,1871.73,2415.65,191.26,540.54,231.47,312.09,436.14,325.2,413.07,128.3,333.45,134.89,176.76
2012-01-24,1314.65,605.84,701.84,221.69,1881.31,2432.71,190.88,539.1,231.54,312.26,436.58,326.35,413.34,126.6,331.97,135.8,175.36
2012-01-25,1326.05,609.16,709.84,223.99,1898.21,2458.18,191.34,544.78,235.23,315.99,440.86,328.47,416.12,126.99,335.3,137.55,178.24
2012-01-26,1318.43,604.63,706.79,222.78,1890.39,2446.63,189.62,537.56,234.82,315.38,438.17,328.2,414.34,124.61,334.05,138.32,178.79
2012-01-27,1316.33,603.43,705.89,224.38,1901.18,2470.69,190.31,535.34,235.07,314.96,438.73,327.47,414.42,123.74,331.45,138.6,176.39
2012-01-30,1313.01,600.72,705.3,222.83,1886.89,2454.96,188.4,533.06,235.03,313.79,440.19,326.91,413.97,124.49,329.93,137.19,175.52
2012-01-31,1312.41,600.45,704.97,222.6,1884.67,2452.37,189.19,528.53,235.12,312.52,441.01,326.65,413.82,124.71,329.84,138.09,176.28
2012-02-01,1324.09,607.14,709.9,227.05,1923.83,2503.26,192.31,530.95,237.58,315.97,445.11,327.66,417.81,125.59,332.32,138.87,176.95
2012-02-02,1325.54,607.74,710.75,227.66,1927.92,2514.32,193.19,533.51,236.45,315.73,446.23,327.36,416.1,125.71,333.25,139.01,176.37
2012-02-03,1344.9,618.46,719.3,232.24,1966.54,2567.21,198.36,543.29,239.7,321.13,452.47,333.89,418.36,126.66,334.51,141.03,176.79
2012-02-06,1344.33,617.89,719.31,231.84,1959.21,2563.74,197.41,549.34,238.56,320.35,452.57,333.42,416.64,127.08,334.52,140.31,176.13
2012-02-07,1347.05,618.69,721.2,231.96,1959.88,2560.37,197.23,552.03,237.89,320.3,453.97,334.78,417.84,127.09,334.69,140.22,177.34
2012-02-08,1349.96,620.92,721.87,232.35,1964.21,2559.87,198.75,549.01,238.36,321.08,456.94,335.58,417.32,127.07,334.68,140.44,177.29
2012-02-09,1351.95,620.42,724.34,232.18,1958.56,2557.74,197.98,548.72,238.69,321.25,461.37,336.21,415.5,126.99,336.17,139.48,176.87
2012-02-10,1342.64,615.32,720.18,229.56,1932.7,2528.56,196.0,542.98,234.5,318.56,458.27,334.61,414.31,126.24,335.38,138.15,176.64
2012-02-13,1351.77,619.48,725.1,232.27,1955.73,2563.08,197.86,547.41,234.97,322.29,460.95,337.05,416.86,127.28,336.44,139.69,176.1
